"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/mocks.mjs",365,37,365,38,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",368,5,368,9,"Expected object keys to be in ascending order. 'name' should be before 'type'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",369,5,369,10,"Expected object keys to be in ascending order. 'files' should be before 'name'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",371,5,371,21,"Expected object keys to be in ascending order. 'excludedLastTime' should be before 'pullRequests'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",375,3,378,5,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",379,65,379,66,"Identifier name 'i' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/mocks.mjs",380,41,380,42,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",384,5,384,10,"Expected object keys to be in ascending order. 'phase' should be before 'type'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",385,5,385,11,"Expected object keys to be in ascending order. 'manual' should be before 'phase'.","https://eslint.org/docs/latest/rules/sort-keys"
"prefer-template","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",393,50,393,86,"Unexpected string concatenation.","https://eslint.org/docs/latest/rules/prefer-template"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/mocks.mjs",393,77,393,78,"No magic number: 2.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",398,1,398,77,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",399,1,399,72,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",439,1,439,80,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",440,1,440,86,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",445,1,445,78,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",446,1,446,52,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",451,7,451,16,"Expected object keys to be in ascending order. 'operation' should be before 'query'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",452,7,452,17,"Expected object keys to be in ascending order. 'externalId' should be before 'operation'.","https://eslint.org/docs/latest/rules/sort-keys"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",470,1,470,37,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/mocks.mjs",471,1,558,3,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",591,1,591,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",592,18,592,19,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",592,24,592,35,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",593,1,593,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",594,1,594,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",595,1,595,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",596,1,596,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",597,1,597,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",597,123,597,128,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/mocks.mjs",598,1,598,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"sort-imports","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",19,1,19,37,"Imports should be sorted alphabetically.","https://eslint.org/docs/latest/rules/sort-imports"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",22,1,22,45,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",23,1,23,41,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",25,1,25,97,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",27,1,44,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",27,1,44,2,"Function 'copyTree' has too many statements (12). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/site.mjs",29,12,29,13,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",34,5,34,46,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-plusplus","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",40,7,40,14,"Unary operator '++' used.","https://eslint.org/docs/latest/rules/no-plusplus"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",46,35,46,40,"Expected object keys to be in ascending order. 'force' should be before 'recursive'.","https://eslint.org/docs/latest/rules/sort-keys"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",50,1,50,39,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",51,1,51,44,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",52,1,55,31,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"prefer-named-capture-group","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",54,45,54,69,"Capture group '(-[A-Z]{2})' should be converted to a named or non-capturing group.","https://eslint.org/docs/latest/rules/prefer-named-capture-group"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",54,45,54,69,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",63,1,63,81,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",64,1,64,49,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",68,14,68,37,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",72,1,72,86,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",81,1,81,59,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",88,1,88,45,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",89,1,89,123,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",92,1,98,8,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",92,17,98,7,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",96,33,96,42,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/site.mjs",100,1,118,14,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",108,3,110,72,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/site.mjs",108,22,108,23,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/site.mjs",122,1,122,12,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"sort-imports","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",29,1,29,37,"Imports should be sorted alphabetically.","https://eslint.org/docs/latest/rules/sort-imports"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",32,1,32,45,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",33,1,33,59,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",35,1,35,36,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"@lwc/lwc-platform/no-process-env","eslint",3,"Recommended,LWC,BestPractices,JavaScript","scripts/build/start-branches.mjs",35,14,35,26,"Usage of `process.argv.slice` is not allowed",
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/start-branches.mjs",35,33,35,34,"No magic number: 2.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",36,1,36,40,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",37,1,37,38,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",38,1,38,44,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/build/start-branches.mjs",39,1,39,68,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/start-branches.mjs",39,14,39,67,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/start-branches.mjs",39,27,39,29,"No magic number: -1.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/start-branches.mjs",39,57,39,58,"No magic number: 1.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/start-branches.mjs",41,1,49,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/build/start-branches.mjs",43,22,43,23,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/start-branches.mjs",44,5,44,18,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/build/start-branches.mjs",45,5,45,18,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"@lwc/lwc-platform/no-process-env","eslint",3,"Recommended,LWC,BestPractices,JavaScript","scripts/build/start-branches.mjs",46,5,46,17,"Usage of `process.exit` is not allowed",
